text,label,label_id,synthetic_rule
"singkong pilihan (31, susu, Pasta Kakao (1, aroma ayam buatan.",unsafe,1,KB_UNSAFE
"Air minum, susu, Brokoli ( 0, Bubuk Jelly, Serbuk cabai, SIRUP MALTOSA, merah allura CI 16035.",unsafe,1,KB_UNSAFE
"Bumbu: Garam, beras goreng crispy, Pati tapioka, Madu (3%), Pemanis Alami Glikosida Steviol, 40800 (MENGANDUNG ANTIOKSIDAN DL-ALFA TOKOFEROL), cumi-cumi.",safe,0,KB_SAFE
"TEH HIJAU BUBUK (2%), Protein Nabati (KedeIai), Kentang yang dikeringkan, PENGATUR KEASAMAN ASAM TARTRAT, Pewarna Alami Karamel kelas.",safe,0,KB_SAFE
"pengawet natrium benzoate), ekstrak ayam, minyak sayur (mengandung TBHQ), garam pengemulsi: natrium polifosfat (E452i).",safe,0,KB_SAFE
"salam, potongan singkong (31, Perisa Sintetik (Glisin, pengembang amonium hidrogen karbonat, Kakao Bubuk 2, minyak kelapa sawit murni (dengan tokoferol sebagai antioksidan).",safe,0,KB_SAFE
"minyak sawit olein, umbi singkong (31, kasein, air murni.",unsafe,1,KB_UNSAFE
"MIE: MINYAK NABATI, Pewarna Alami Karamel III - E150c), Maltodekstrin], bawang bombay bubuk, glukosa, nata de coco (7, campuran rempah rahasia, bawang putih.",safe,0,KB_SAFE
"kapulaga bubuk, tepung singkong, Pewarna Beta Carotene (sintetik CI 40800), Beras pilihan (85, Sirup jagung, pengatur keasaman (asam laktat, Air minum.",safe,0,KB_SAFE
"antioksidan vitamin C, DINATRIUM 5-RIBONUKLEOTIDA), Oadatan Kakao 21% (Kakao Massa), Lemak Nabati (mengandung Antioksidan dl-Alfa Tokoferol).",safe,0,KB_SAFE
"pengental alami, Lemak Nabati ( mengandung Antioksidan Tokoferol ), telur, dinatrium guanilat dan inosinat), bawang merah (0.",unsafe,1,KB_UNSAFE
"irisan bawang bombay, bubuk jagung, B9 (Asam Folat), Minyak Sawit (mengandung Antbksidan TBHQ (E319)), pasta bawang bombay.",safe,0,KB_SAFE
"irisan daun bawang kering, Tepung dari jagung (65, Vitamin A, Lemak Reroti Nabati (mengandung Antioksidan Askorbil Palmitat dan Tokoferol).",safe,0,KB_SAFE
"Penstabi Gom Arab (E414), 78%), gandum, madu (0.",unsafe,1,KB_UNSAFE
"Lesitin, Cabe (8, kepiting, Sayuran Bubuk.",unsafe,1,KB_UNSAFE
"Kakao Bubuk (4, BHT, Bikarbonat), gandum.",unsafe,1,KB_UNSAFE
"lihat komposisi yang dicetak tebal, penguat rasa dinatrium 5'-guanilat [E627] & dinatrium 5'-Inosinat [E631]), Beras berkualitas (85, minyak mustard, konsentrat sari buah apel (2%), Amonium Klorida, wijen.",unsafe,1,KB_UNSAFE
"(mengandung rumput laut 5%, gluten, Karagenan (5%), Mi bihun: Pati jagung, Pisang Raja, gula putih murni, Daun teh hijau.",unsafe,1,KB_UNSAFE
"telur bubuk, jahe, lemak Kakao), Perisa sintetik cokelat (mengandung pengawet kalium sorbat), KAKAO BUBUK 7%.",unsafe,1,KB_UNSAFE
"Oat (5, bawang merah kering, tepung mocaf (1, minyak goreng sawit, Perlakuan Tepung (Natrium Stearoil-2-Laktilat), Lemak Reroti (mengandung Antioksidan Askorbil Palmitat & Tokoferol) (19%), potongan daun bawang, 2%).",safe,0,KB_SAFE
"glukosa murni, Kalsium Karbonat, tepung yang diolah (enzim protease dan amilase), ANTIOKSIDAN ASKORBIL PALMITAT), minyak olein sawit berkualitas.",safe,0,KB_SAFE
"Minyak Sayur, sari jeruk mandarin (4, Premiks Vitamin, 28%), Singkong ungu pilihan, Bumbu Daging Sapi (Mengandung Penguat Rasa Moponatrium L-Glutamat).",safe,0,KB_SAFE
"Ammonium Bikarbonat), kepiting, B12), Krimer Nabati Bubuk, (Sianokobalamin), rapeseed).",unsafe,1,KB_UNSAFE
"Sari Buah Stroberi (1%), Ekstrak Daging Sapi (0, (mengandung Antioksidan TBHQ), 8%) (mengandung antioksidan (BHA, bumbu (berisi gula.",safe,0,KB_SAFE
"75470, Lobak berkualitas (60%), 16%), Santan Pandan, Pewarna Makanan Sintetik (Tartrazin CI 19140.",safe,0,KB_SAFE
"Rolled Oats (78, Pewarna Makanon Alami Kurkumin CI No, saus sambal pedas (dengan penguat rasa MSG) (41%), jahe bubuk, daun bawang kering (3%), pengembang natrium karbonat, 4%).",safe,0,KB_SAFE
"Kecap Manis: Gula, Ester Sukrosa, Margarin (mengandung pengawet Kalium sorbat, Cengkeh (1%), Ketumbar Bubuk.",safe,0,KB_SAFE
"997%), perisa alami paprika, Polidekstrosa, BUBUK COKLAT (4, 75130 (Mengandung Antioksidan d-alfa Tokoferol dan Asam Askorbat), lihat komposisi.",safe,0,KB_SAFE
"Gelatin Sapi, bubuk bawang bombai (0, aroma ayam sintetis, Cabe, Pewarna Alami Beta Karoten CI 40800 (mengandung Antioksidan Tokoferol), susu.",unsafe,1,KB_UNSAFE
"Rolled Oats (83, telur bubuk, Penstabil Kalium Fosfat, Antioksidan Alfa Tokoferol.",unsafe,1,KB_UNSAFE
"Kurkumin CI, Ekstrak Anato CI, Pengemulsi, Maltodekstrin, gluten.",unsafe,1,KB_UNSAFE
"8% (Mengandung Rumput Laut (0, sari buah jeruk mandarin (4, aroma jeruk mandarin buatan, perisa ayam sintetis, Lemak Reroti (Mengandung Antioksidan BHA), Teh hijau sencha, Kurkumin CI.",safe,0,KB_SAFE
"Kentang, Pengatur Keasaman, 9% SERPIHAN KENTANG (MENGANDUNG KENTANG 99, beras berkualitas, 75120), Bumbu Rasa Abon Sapi 1, Pati Kentang.",safe,0,KB_SAFE
"Konsentrat sari buah lemon, Premix Vitamin dan Mineral, Tartrazin CI No, 75130, Sirup Jagung, serbuk bawang putih, daun jeruk kering.",safe,0,KB_SAFE
"karagen, Pengembang Natrium Hidrogen Karbonat), Perisa Sintetik (Krim), Pengatur Keasaman Asam Malat, Bubuk porang (48%), Singkong ungu terpilih.",safe,0,KB_SAFE
"Bumbu Rasa Seledri, Bumbu Rasa Bawang Bombay, Laktosa, pewarna makanan karamel IV alami, bumbu bubuk (mengandung kecap asin, Ekstrak kelapa (50%).",safe,0,KB_SAFE
"perisa cocopandan buatan, tepung beras putih halus, ekstrak ragi), tepung gandum.",unsafe,1,KB_UNSAFE
"Sari kelapa pilihan (50%), bubuk jeli, Natrium Gaunilat), LEMAK REROTI (MENGANDUNG ANTIOKSIDAN(TOKOFEROL CAMPURAN PEKAT(307b))), cabai bubuk, kacang mede, Tepung Beras).",unsafe,1,KB_UNSAFE
"krustasea, Pengemulsi nabati, aroma jeruk mandarin artifisial, MINYAK NABATI (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT(307b))), bawang bombay cincang.",unsafe,1,KB_UNSAFE
"Pemanis Alami Steviol, penguat rasa mononatrium glutamat), Pati Termodifikasi, Kelapa Kering, minyak sayur (dengan TBHQ), Sari Buah Stroberi (1%), trinatrium sitrat).",safe,0,KB_SAFE
"31% (Mengandung Hidrolisat Protein Nabati, Bebas pengawet dan pemanis buatan, 78% (Mengandung bawang putih (39%), Gelatin Sapi, gula halus, VITAMIN B3, Mengapdung alergen.",safe,0,KB_SAFE
"salmon, Minyak bumbu: Minyak tumbuhan, saus sambal pedas (dengan penguat rasa MSG) (41%), (Mengandung Antioksidan Tokoferol), beras goreng.",unsafe,1,KB_UNSAFE
"Margarin (8%) (mengandung Antioksidan BHA, telur bubuk, 16%), Minyak Nabati (Mengandung Antioksidan Askorbil Palmitat & Tokoferol), beras goreng.",unsafe,1,KB_UNSAFE
"tepung dari sagu, pati dari jagung, susu, Air steril, Pewarna alami Karamel I, Pelapis Cokelat Putih* 33.",unsafe,1,KB_UNSAFE
"Alpukat (1, lihat daftar bahan yang, salmon, jahe bubuk.",unsafe,1,KB_UNSAFE
"Kakao Bubuk 6, Margarin (14%) (mengandung antioksidan (BHA, minyak sayur pilihan, gula murni, 5%).",safe,0,KB_SAFE
"BUMBU RASA RUMPUT LAUT (3, ikan, Pewarna Alami Merah Bit, 4% (mengandung pewarna alami kurkumin, bawang merah cincang, pengental pati asetat, Brokoli ( 0.",unsafe,1,KB_UNSAFE
"Daging Ayam (50%), lesitin kedelai, serbuk jagung pilihan, Singkong ungu terpilih, Pengatur Keasaman (Asam Sitrat).",unsafe,1,KB_UNSAFE
"Komposisi Saus Vla: Gula, zat pengemulsi, Penguat Rasa Mononatrium Glutamat ( MSG ), BUMBU RASA AYAM.",safe,0,KB_SAFE
"sari buah jeruk mandarin (4, Lemak Reroti (mengandung antioksidan tokoferol), Natrium Polifosfat), kepiting.",unsafe,1,KB_UNSAFE
"Minyak sayur, PENGEMBANG (NATRIUM BIKARBONAT), gula, Lobak berkualitas (60%), bawang merah iris, Serbuk cabai.",safe,0,KB_SAFE
"Bumbu Rasa Cokelat (mengandung Gula, Pengawet Natrium Nitrit, Minyak Nabati (mengandung antioksidan tokoferol dan pewarna alami Beta-Karoten (sayuran) CI, KRIM WHPPING (20, tokoferol campuran pekat).",safe,0,KB_SAFE
"Bumbu (mengandung penguat rasa (Mononatrium Glutamat, Pati Kentang, 78%), Pengembang (Natrium hidrogen, Pati Tapioka, Tepung dari umbi porang (48%).",safe,0,KB_SAFE
"perisa ayam sintetik, Bawang Bombay Bubuk 1, AIR, kacang mede.",unsafe,1,KB_UNSAFE
"minyak nabati non-hidrogenasi (kelapa sawit, bahan yang dicetak tebal"", minyak sawit premium (dengan kandungan antioksidan tokoferol), Perisa sintetik cokelat (mengandung pengawet kalium sorbat), Minyak Nabati Kelapa Sawit, saus sambal pedas (dengan penguat rasa MSG) (41%).",safe,0,KB_SAFE
"salam, garam beryodium, Dinatrium Difosfat dan Natrium Hidrogen Karbonat), Tepung Jagung.",safe,0,KB_SAFE
"pengembang amonium hidrogen karbonat, minyak dari tumbuhan, kalsium laktat), whey.",unsafe,1,KB_UNSAFE
"Ekstrak Bawang Putih, Bl2), Penstabil fosfat, Penguat Rasa Mononatrium Glutamat (MSG), Alpukat (1, ekstrak ragi).",safe,0,KB_SAFE
"butiran beras, minyak kelapa sawit murni (dengan tokoferol sebagai antioksidan), Perisa Alami asap (mengandung pewarna alami Karamel I, minyak nabati berkualitas.",safe,0,KB_SAFE
"Perisa sintetik vanila, Teh hijau sencha, 5%) Sultana (8%), Selongsong Sosis, wijen, garam spesial (5%) (dengan penyedap rasa MSG.",unsafe,1,KB_UNSAFE
"Amonium hidrogen karbonat), gandum, Pati jagung, Penstabil Karagenan, penyedap mononatrium glutamat.",unsafe,1,KB_UNSAFE
"Krispi Beras (3%), sirup tinggi fruktosa, anti kempal silikon dioksida), bubuk cabai merah, aroma ayam buatan, Nabati.",safe,0,KB_SAFE
"Antioksidan Askorbil Palmitat dan Tokoferol, 557%), Kalsium Karbonat dan 3 Vitamin (mengandung Antioksidan dl-a-Tokoferol), rumput laut (1%), Minyak berbumbu: Minyak nabati.",safe,0,KB_SAFE
"Tepung beras (80%), GOM XANTHAN, seledri kering, PENGATUR KEASAMAN, kaldu nabati, wijen, Pengawet Natrium Nitrit.",unsafe,1,KB_UNSAFE
"Enzim Papain), DINATRIUM 5-RIBONUKLEOTIDA), Pengembang Natrium Hidrogen Karbonat), Biru Berlian FCF CI No, kedelai, Bumbu Rasa Jagung (3, Penguat Rasa Mononatrium.",unsafe,1,KB_UNSAFE
"Pati Jagung Gula, pemanis jenis dekstrosa, bubuk cabai merah, Pengental karagen, Bawang Putih Bubuk, 21%).",safe,0,KB_SAFE
"Jintan Bubuk, Mineral Zat Besi dan Seng), lesitin kedelai, Pati Kentang, Cokelat dan Vanila, Pelapis Cokelat Putih* 33, 43%).",unsafe,1,KB_UNSAFE
"minyak zaitun (4%), 8 %, sirup jagung, glukosa murni, Kakao Bubuk (11%), Madu (3%).",safe,0,KB_SAFE
"Bikarbonat), Daging Ayam (56, laktosa, crustacea, Minyak berbumbu: Minyak nabati, Pewarna makanan sintetik kuning FCF CI 15985, serbuk jeli.",unsafe,1,KB_UNSAFE
"9%), Peterseli, Dinatrium Ribonukleotida [E635]), Penstabil Karagenan.",safe,0,KB_SAFE
"pengatur keasaman (asam sitrat, PENGENTAL (DIPATI FOSFAT (1412)), terigu, Penguat Rasa Mononatrium Glutamat (E621), pengatur asam (asam cuka dan asam laktat).",unsafe,1,KB_UNSAFE
"lihat daftar bahan yang dicetak tebal, Pengatur Keasaman, Oadatan Kakao 21% (Kakao Massa), PENGUAT RASA (MONONATRIUM L-GLUTAMAT, dan Kacang Pohon, Antikempal Silikon Dioksida (E551).",safe,0,KB_SAFE
"minyak olein sawit berkualitas, Pewarna Alami Beta Karoten (sayuran) CI, (TOKOFEROL CAMPURAN PEKAT (307b))), lesitin kedelai, Sirup Glukosa, Penstabil, ketumbar.",unsafe,1,KB_UNSAFE
"Penstabil, pemanis asesulfam-K, Krimer Nabati Bubuk, Penguat rasa Dinatrium 5'ribonukleotida) Pewama Alami Beta Karoten (sayuran) CI No, 16255), Albumin, rempah-rempah pilihan.",safe,0,KB_SAFE
"madu alami (0, pewarna makanan karamel IV alami, Air minum berkualitas, Kakao Bubuk (11%), pengatur asam (asam cuka dan asam laktat).",safe,0,KB_SAFE
"Kacang Pikan (15, Kakao Bubuk (6, Singkong terbaik (63, Dinatrium Inosinat & Guanilat, cabai rawit pedas (1%).",safe,0,KB_SAFE
"Umbi kentang, susu bubuk, GARAM GURIH, 97%), Perisa Alami Cokelat.",unsafe,1,KB_UNSAFE
"daun jeruk bali, minyak goreng murni, Kentang berkualitas, Sekuestran: Kalsium Dinatrium EDTA(E385), Lihat Daftar Bahan Yang Dicetak Tebal, Penstabil Natrium Karbonat, lihat daftar yang dicetak tebal, Penstabil fosfat.",safe,0,KB_SAFE
"perisa buatan, Kakao bubuk (6, Pati Jagung], Bebas dari pemanis buatan, Pengembang (Natrium Hidrogen Karbonat, beras berkualitas, Komposisi Saus Vla (25%): Gula, bubuk coklat pekat.",safe,0,KB_SAFE
"tidak cocok untuk penderita fenilketonurik, Beras premium (85, Pewama Sintetik Eritrosin CI, Informasi Alergen, kaldu sayur.",safe,0,KB_SAFE
"B12), Glutamat, Minyak Rendang: Minyak nabati, REMPAH-REMPAH, Margarin (Mengandung Antioksidan BHA dan Pewama Alami Beta Karoten CI, Ragi, Kecap Inggris (Mengandung alkohol 0.",safe,0,KB_SAFE
"pewarna sintetik (tartrazin CI 19140, Humektan Nabati, (mengandung Antioksidan Askorbil, Jahe, Minyak Triglsenda, Garan Pengatur Keasaman Asam Sitrat.",safe,0,KB_SAFE
"kalsium dinatrium EDTA, Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat), asam askorbat, Perisa Vanila dan Pewarna Makanan, tihat daftar bahan yang dicetak tebal.",safe,0,KB_SAFE
"glukosa), udang, Pewarna alami Karamel I, bumbu bubuk (mengandung kecap asin.",unsafe,1,KB_UNSAFE
"Dektrosa Monohidrat, sesame, Gula Pasir, Moluska, Jagung (18.",unsafe,1,KB_UNSAFE
"Madu Bubuk (0, MINYAK NABATI (MENGANDUNG MINYAK INTI KELAPA SAWIT TERHIDROGENASI, 132%), telur, bawang putih halus (0.",unsafe,1,KB_UNSAFE
"Lakotsa, PENGUAT RASA DINATRIUM INOSINAT dan DINATRIUM GUANILAT, perhatikan daftar bahan bercetak tebal, campuran rempah, Ekstrak daging kelapa terbaik (50%), gandum, Humektan Nabati.",unsafe,1,KB_UNSAFE
"Mononatrium glutamat, penguat rasa dinatrium 5'-guanilat [E627] & dinatrium 5'-Inosinat [E631]), garam murni (1%), SAUS: Air, rumput laut wakame kering (7%), bubuk bawang putih (0, 15985.",safe,0,KB_SAFE
"Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat), 55%), Pewarna Sintetik Kuning FCF CI No, INULIN, perisa alami paprika, minyak nabati (dari kelapa sawit), Bawang Putih Bubuk, Pengatur Keasaman Asam Laktat.",safe,0,KB_SAFE
"VITAMIN Bl, 75120, penguat rasa mononatrium glutamat, garam murni, Alanin), air mineral.",safe,0,KB_SAFE
"bawang putih segar (0, Tenggiri segar giling, hazelnut, cabai merah giling, Kalsium Karbonat).",unsafe,1,KB_UNSAFE
"perisa sintetik (anggur, gula putih (19, gula tebu, Pengatur Keasaman (Asam Sitrat), Kakao Bubuk 5%, PERISA SINTETIK(COKELAT.",safe,0,KB_SAFE
"Krispi Beras Cokelat (29, tepung terigu, pewarna alami beta-karoten (sayuran) CI 75130), (Ponceau 4R CI 16255.",unsafe,1,KB_UNSAFE
"serat pangan larut, Alga laut (47%), Tepung olahan jagung (65, 67%), mentega, Vitamin A, zat pengemulsi nabati.",unsafe,1,KB_UNSAFE
"Tepung olahan jagung (65, Perisa Alami Vanila, Ragi, Gula Invert.",safe,0,KB_SAFE
"ibu hamil dan ibu menyususi, Polong, Dinatrium 5'-Guanylat), 79% (mengandung pewarna makanan sintetik Kuning FCF (CI 15985)), madu.",safe,0,KB_SAFE
"Pewama Alami Karamel Kelas IV, Biji Buah Labu, coklat cair gelap, pewarna makanan karamel IV natural, pengatur asam (asam sitrat).",safe,0,KB_SAFE
"campuran rempah rahasia, Pati Jagung, 42090 (133)), PENGEMBANG: NATRIUM BIKARBONAT, Mengandung Gula dan Pemanis Buatan.",safe,0,KB_SAFE
"siung bawang putih (0, Alpukat (1, Pengembang (amonium hidrogen karbonat dan natrium karbonat), MINYAK SAYUR, PENGEMBANG (NATRIUM & AMOMUM BIKARBONAT), Lemak Reroti Nabati (Mengandung Antioksidan Askorbil Palmitat & Tokoferol), Lada Putih Bubuk.",safe,0,KB_SAFE
"Penguat rasa Dinatrium 5'-ribonukleotida, Pasta makaroni, Dekstrin, sorbat, Mengandung Antioksidan (TBHQ dan Alfa Tokoferol) dan Pewama Alami Karamel III, terigu.",unsafe,1,KB_UNSAFE
"75815, Campuran, perisa sintetik (stroberi, teri, saus tomat alami (45%).",unsafe,1,KB_UNSAFE
"whey, Semolina Jagung), perisa buatan cocopandan, 79% (mengandung pewarna makanan sintetik Kuning FCF (CI 15985)), Saus Cabai (4, Pengatur Keasaman.",unsafe,1,KB_UNSAFE
"minyak olein sawit berkualitas, Mengandung, Antioksidan TBHQ [E319], tepung maizena murni, bawang putih parut (0.",safe,0,KB_SAFE
"Penstabil dan Perisa Sintetik (mengandung Antioksidan Alfa Tokoferol), Olahan singkong (64, Penstabil (Fosfat, 4% (mengandung pewarna alami kurkumin, 45%), 39%, Biru Berlian FCF CI 42090), cabai merah.",safe,0,KB_SAFE
"Teh hijau, KECAP MANIS : Gula, Pati Jagung, saus tomat homemade (45%), pengembang (natrium hidrogen karbonat (INS500ii)), krustasea.",unsafe,1,KB_UNSAFE
"BUMBU BUBUK:, MINYAK NABATI (MENGANDUNG, Palmitat, BHT, Kakao Bubuk 0, bawang merah cincang, bawang merah goreng, Sayuran Bubuk.",safe,0,KB_SAFE
"Semolina, bumbu (terdiri dari gula, potongan bawang bombay, Air, Krispi Beras (2%).",safe,0,KB_SAFE
"bubuk bawang bombai (0, tepung beras putih murni, bawang putih parut (0, terigu, Pengembang [Natrium Bikarbonat (E500(ii), Tepung Natrium steoroil-2-laktolat.",unsafe,1,KB_UNSAFE
"lihat bahan yang dicetak tebal, Penguat Rasa (mengandung Mononatrium Glutamat, Askorbil Pamitat, Pasta Cokelat (1, serbuk bawang putih dan bombay, Menangdung pemanis buatan, Tokoferol Campuran).",safe,0,KB_SAFE
"bubuk sagu, Diproduksi, 75470, PENGENTAL PATI ASETAT, PENGEMBANG.",safe,0,KB_SAFE
"Pewarna Alami Beta Karoten (Sayuran) CI, gula dan pengawet (natrium benzoat), Pengembang (amonium hidrogen karbonat dan natrium karbonat), 80%), gandum, Nata De Coco (8.",unsafe,1,KB_UNSAFE
"75130 (160a(ii), PATI JAGUNG, dan B12), Lobak kering.",safe,0,KB_SAFE
"Pengawet Natrium Metabisulfit, garam murni (0, Kakao Bubuk (6, gula glukosa, Minyak Sawit, Penstabil Dinatrium Difosfat, Perisa Sintetik Stroberi.",safe,0,KB_SAFE
"kacangan pohon (tree nuts), Bubuk porang (48%), BUBUK KARI, gandum, bawang putih parut.",unsafe,1,KB_UNSAFE
"garam himalaya, Mi bihun: Pati jagung, Butiran Biskuit Vanila 4, Singkong ungu premium, Sintetik (Kuning FCF CI, serbuk jeli.",safe,0,KB_SAFE
"Antioksidan Tokoferol Campuan Pekat dan BHT), bawang putih bubuk, garam spesial (5%) (berisi penguat rasa MSG, Biru Berlian FCF CI No, (Sianokobalamin), singkong segar (31, Pewarna Alami Kurkumin CI 75300).",safe,0,KB_SAFE
"Iihat daftar bahan yang dicetak tebal, serbuk bawang putih dan bombay, BUMBU : Gula, 19140 (102), dan garam laut, Cokelat Pelapis* 33%.",safe,0,KB_SAFE
"Paprika, tepung terigu, air murni, ragi.",unsafe,1,KB_UNSAFE
"Singkong pilihan (63, Bumbu Ayam Teriyaki ({6, garam (1%), garam, alkohol.",safe,0,KB_SAFE
"Dinatrium Inosinat dan Guanitat), alkohol, Penstabil (Dipati Adipat Terasetilasi, Natrium Polifosfat), pengatur keasaman (asam sitrat, penyedap rasa MSG.",safe,0,KB_SAFE
"99%), Protein Nabati (KedeIai), gluten, coklat cair gelap, perisa alami paprika oleoresin, dan garam, ESTER POLIGLISEROL ASAM RISINOLEAT TERINTERESTERIFIKASI).",unsafe,1,KB_UNSAFE
"crustacea, SELAI CERY 1% (MENGANDUNG PEWARNA ALAMI ANTOSIANIN DAN PENGAWET KALIUM SORBAT), jus jeruk mandarin segar (4, Kakao, Bawang Bombay Bubuk 1.",unsafe,1,KB_UNSAFE
"Mengardung alergen, pengawet asam sorbat, Bl2), KAKAO BUBUK, telur.",unsafe,1,KB_UNSAFE
"jamur, Blackurrant, Glukosa, isomalto oligosakarida, Penguat Rasa Mononatrium Glutamat E621.",safe,0,KB_SAFE
"Hidrolisat, Informasi Alergen:, hazelnut, rempah pilihan, Tepung Beras), campuran rempah rahasia.",unsafe,1,KB_UNSAFE
"MINYAK NABATI (MENGANDUNG MINYAK INTI KELAPA SAWIT TERHIDROGENASI, tepung sagu, kacang mede, dinatrium 5'-guanilat, 997%), Gula.",unsafe,1,KB_UNSAFE
"KAKAO BUBUK, Perisa Sintetik Stroberi, pasta bawang bombay, Sintetik, PERISA SINTETIK(COKELAT.",safe,0,KB_SAFE
"Air Es, wijeng, Humektan Nabati, Bahan dasar topping (mengandung pewarna alami Beta-karoten (sintetik) CI No, Pewarna Sintetik Makanan Kuning FCF CI No, garam dapur (0.",safe,0,KB_SAFE
"Cabe Merah, Daun teh hijau premium, Biji Buah Labu, ibu, Pewama Alami Karamel Kelas IV, pati sagu murni, tepung beras.",safe,0,KB_SAFE
"Pemanis Alami Isomalt, penstabil (nabati, Lemak Reroti (Mengandung Antioksidan, Pewarna Alami (Beta-Karoten (sayuran) CI, susu, Singkong ungu pilihan.",unsafe,1,KB_UNSAFE
"Pengembang Natrium Hidrogen karbonat, bubuk jagung berkualitas, mentega, Inulin, Bawang prei, Bumbu Ayam Teriyaki ({6, Pewarna Alami Karamel Kelas IV.",unsafe,1,KB_UNSAFE
"malt, Jagung Kernel Utuh 91%, Minyak Sawit (mengandung Antbksidan TBHQ (E319)), 78% (Mengandung cabe merah (28%).",unsafe,1,KB_UNSAFE
"Kakao Bubuk (4, gluten, 242%), minyak dari kelapa sawit (dengan antioksidan tokoferol), Lobak kering.",unsafe,1,KB_UNSAFE
"Gula kristal, ekstrak asam jawa (0, Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat), Protein Nabati Terhidrolisis), Sirup Jagung Tinggi Fruktosa, asam askorbat), Minyak Nabati (mengandung antioksidan BHT).",safe,0,KB_SAFE
"Anti Kempal, Paprika (0, Antioksidan Askorbil Palmitat, dekstrosa murni.",safe,0,KB_SAFE
"Perisa Alami Barbekiu, gluten, Mangan Sulfat], Natrium bikarbonat), siung bawang putih.",unsafe,1,KB_UNSAFE
"KECAP MANIS : Gula, Penguat Rasa Mononatrium Glutamat dan Dinatrium 5'-Ribonukleotida), lihat daftar yang dicetak tebal, krustasea, Laver (47%).",unsafe,1,KB_UNSAFE
"PENGENTAL (DIPATI FOSFAT (1412), gula putih (19, susu bubuk, Pewarna Beta-karoten (sayuran) CI 75130 (INS 160a(ii)), Pewarna Sintetik Kuning FCF CI No.",unsafe,1,KB_UNSAFE
"karbonat dan amonium hidrogen karbonat), LEMAK NABATI, Oatmeal (41, KAKAO MASSA(3%).",safe,0,KB_SAFE
"Minyak Nabati Terhidrogenasi, Pengemulsi (Dinatrium Difosfat, (Vitamin (A, ragi, Madu Bubuk (0, Kentang Kering (62, ekstrak khamir), Mungkin mengandung kacang tanah.",safe,0,KB_SAFE
"Pengembang (Amonium Bikarbonat dan Natrium, ekstrak paprika alami, Pisang Raja, garam (1%), Rempah-rempah, Pemanis Alami Isomalt, bawang putih.",safe,0,KB_SAFE
"Tokoferol Campuran), lihat daftar baha yang dicetak tebal, Pengembang (Amonium Bikarbonat dan Natrium, penstabil.",safe,0,KB_SAFE
"tidak cocok untuk penderita Feniketonurik, MIE: MINYAK NABATI, ikan, PENGEMBANG (NATRIUM HIDROGEN KARBONAT (500(ii)), Protein Nabati Terhidrolisis.",unsafe,1,KB_UNSAFE
"gluten, Tokoferol), saus tomat kental (45%), Ubi kayu berkualitas (63, Kentang segar, margarin oles (mengandung pengawet kalium sorbat.",unsafe,1,KB_UNSAFE
"395%), pengawet asam sorbat, Paprika (0, dan garam dapur, Laktosa, Singkong segar (63, Ilhat daftar bahan yang dicetak tebal, 19140.",safe,0,KB_SAFE
"gula halus, PEWARNA ALAMI (BETAKAROTEN (CI, Ekstrak Annato CI 75120), Cabe cheongyang).",safe,0,KB_SAFE
"Perisa Sintetik Mangga, tepung terigu, BHT, gom xanthan, minyak kelapa sawit murni (mengandung antioksidan tokoferol).",unsafe,1,KB_UNSAFE
"22%), tepung terigu, lihat, Natrium Hidrogen Karbonat), coklat hitam leleh, Penguat Rasa [Dinatrium 5'-Inosinat (E631), Minyak Sawit (mengandung Antbksidan TBHQ (E319)).",unsafe,1,KB_UNSAFE
"KACANG HAZEL 28, apel), ANTIOKSIDAN TOKOFEROL CAMPURAN PEKAT, Bumbu Pedas Level 15 (Serbuk cabai, Gula Aren.",safe,0,KB_SAFE
"Bumbu Pedas, Bumbu Pedas Tingkat 15 (Cabai bubuk, ekstrak paprika alami, Tanpa bahan pengawet dan pemanis artifisial.",safe,0,KB_SAFE
"Minyak Bunga Matahari, whey, tepung yang diproses (enzim protease dan amilase), Tartrazin CI No, Penguat Rasa Mononatrium Glutamat ( MSG ), LEMAK KAKAO, pengental alami.",unsafe,1,KB_UNSAFE
"Natrium Karbonat), telur bubuk, arkorbil palmitat) pewarna alami Beta-Karoten (sayuran) CI, 242%), Bumbu Pedas Ekstrim Level 15 (Serbuk cabai, lihat bahan bercetak tebal, Pengembang Natrium Hidrogen Karbonat).",unsafe,1,KB_UNSAFE
"susu bubuk, pengawet kalium sorbat, dan Pewarna Makanan Sintetik (Kuning FCF CI, glukosa, Sari buah kelapa berkualitas (50%).",unsafe,1,KB_UNSAFE
"lihat daftar bahan tebal, 63%), minyak jagung murni, susu bubuk, lemak cokelat, Ekstrak Stroberi.",unsafe,1,KB_UNSAFE
"kasein, (Ponceau 4R CI 16255, Perlakuan tepung Protease dan Aspergillus oryzae, ekstrak minyak cabe, penguat.",unsafe,1,KB_UNSAFE
"Ekstrak Protein Sayuran, telur, Pewarna sintetik (Ponceau 4R CI No, minyak tumbuhan pilihan.",unsafe,1,KB_UNSAFE
