text,label_id,label
"Tepung gandum lengkap, tepung beras putih halus, coklat hitam leleh, bubuk kakao, krimer tumbuhan, gula, lemak cokelat murni, dan garam",0,safe
"Cokelat Paduan, Tepung Gandum
(29.6%), Tepung Gandum Utuh (25.5%), Gula, Kakao Bubuk (5.2%), Garam, Kalsium Karbonat, Antioksidan Tokoferol Campuran Pekat.
Mengandung alergen, lihat daftar bahan
yang dicetak tebal. Mungkin mengandung kacang pohon (tree nuts) dan susu.",1,unsafe
"Pewarna Beta-karoten (sayuran) CI 75130 (INS 160a(ii)), 90%), Bumbu Pedas Ekstrim Level 15 (Serbuk cabai, (Mengandung Antioksidan BHA), PENGEMBANG (NATRIUM & AMOMUM BIKARBONAT).",0,safe
"Margarin (14%) (mengandung antioksidan (BHA, Biji jagung, gluten, buah campuran: (lidah buaya (10%), Pengawet Natrium Benzoat, pati ubi kayu.",1,unsafe
"Pengembang Natrium Hidrogen Karbonat, jus jeruk mandarin (4, pengental xanthan gum, serbuk bawang bombay, kacang-kacangan, dan ibu menyusui, CAPSICUM OLEORESIN, antioksidan tokoferol campuran pekat.",0,safe
"Peringatan: Memuat alergen, bubuk ayam, ikan, Moluska, Bubuk Bawang Bombay, PENSTABIL FOSFAT.",1,unsafe
"Anti Kempal Siiikon Dioksida Halus, Vanila), bahan pengawet natrium benzoat, PERISA: SINTETIK VANILA, Penstabil [Gom Arab (E414), Menangdung pemanis buatan, 132%), Mengandung.",0,safe
"48%, Lemak Kakao 0, kacang-kacangan, 673%) (MENGANDUNG BUTTERMILK.",0,safe
"Alga laut (47%), VITAMIN B2, apel), Lemak Nabati (mengandung Antioksidan TBHQ), 75130 (Mengandung Antioksidan Tokoferol dan Asam Askorbat), telur bubuk, Penguat Rasa Mononatrium Glutamat [E621].",1,unsafe
"Singkong kering pilihan, 19140 dan Kuning FCF CI, Pewarna makanan (Biru berlian CI 42090, Daglng Ayam (56%), cabai rawit, abai 6, bubuk jagung, Pewarna Alami Beta-karoten CI 75130 (Mengandung Antioksidan Alfa Tokoferol dan Asam Askorbat).",0,safe
"wijeng, gluten, BAWANG PUTIH, PENGUAT RASA MONONATRIUM L-GLUTAMAT.",1,unsafe
"cabai kering, Kacang polong (62, sirup jagung, bumbu bubuk (mengandung kecap asin, kacang mede, Ubi ungu terbaik.",1,unsafe
"asam askorbat), lemak dari coklat, udang, rempah-rempah pilihan.",1,unsafe
"bubuk bawang putih dan bombay, Kacang Hazel (6, Biru Berlian FCF CI No, BAWANG PUTIH, TEH HIJAU BUBUK (2%), daun jeruk purut, SIRUP ISOMALTO OLIGOSAKARIDA, Gula (mengandung.",0,safe
"Cuka (mengandung alkohol 0.002%), Air, molases mengandung tepung kedelai, pati gandum), Sirup Jagung Tinggi Fruktosa, Garam, Kecap (mengandung gandum, kedelai), Pewarna alami Karamel I, Perisa Alami asap (mengandung pewarna alami Karamel I, pengawet natrium benzoat, Ikan Teri, Tepung Kedelai, Sirup Jagung (mengandung pengawet sulfit).",1,unsafe
"ibu hamil dan ibu menyususi, Polong, Dinatrium 5'-Guanylat), 79% (mengandung pewarna makanan sintetik Kuning FCF (CI 15985)), madu.",0,safe
"cabe, Cokelat Pelapis* 33%, 06%), dan kacang, Lihat komposisi yang dicetak tebal, jagung).",0,safe
"garam laut (0, mentega, Bubuk cabe, Bawang Putih Bubuk 0, B9 (Asam Folat), Pengatur Keasaman (Asam Sitrat).",1,unsafe
"lihat komposisi yang dicetak tebal, penguat rasa dinatrium 5'-guanilat [E627] & dinatrium 5'-Inosinat [E631]), Beras berkualitas (85, minyak mustard, konsentrat sari buah apel (2%), Amonium Klorida, wijen.",1,unsafe
"Bumbu (mengandung penguat rasa (Mononatrium Glutamat, Pati Kentang, 78%), Pengembang (Natrium hidrogen, Pati Tapioka, Tepung dari umbi porang (48%).",0,safe
"Keju Cheddar 30% (Mengandung Susu), Air, Minyak Nabati Terhidrogenasi, Keju Bubuk (Mengandung Susu), Buttermilk Bubuk (Menganduung Susu), Maltodekstrin, Pengemulsi (Trinatrium Sitrat dan Dinatrium Fosfat), Whey Bubuk (Mengandung Susu), Garam, Gula (Mengandung Pengawet Sulfit), Perisa Alami Keju (Mengandung Susu), Pengatur Keasaman (Asam Laktat dan Asam Sitrat), Pengawet (Kalium Sorbat dan Nisin), Penstabil Karagenan, Pewarna Beta-karoten (sayuran) CI 75130 (INS 160a(ii)).",1,unsafe
"Bumbu rumput laut 11, jeli bubuk, Krimer Kental Manis (mengandung Antioksidan Tokoferol), Semolina.",0,safe
"cabai kering, ikan, lemak reroti (mengandung pengemulsi mono dan digliserida asam lemak dan antioksidan tokoferol), ekstrak jeruk mandarin (4, libat daftar bahan yang dicetak tebal.",1,unsafe
"Mengardung alergen, perisa sintetik (anggur, Pewarna Alami Karamel III - E150c), Rasa (Dinatrium Inosinat, tepung gandum, PENGEMBANG: NATRIUM BIKARBONAT.",1,unsafe
"Nori kering (47%), Bl (Tiamin), dan garam laut, bubuk merica, gom xanthan, salmon.",1,unsafe
"Jagung (50%), Gula, Minyak nabati, Bumbu rumput laut 11.7%
(mengandung rumput laut 5%, penguat rasa mononatrium glutamat), Krimer
nabati (mengandung protein susu), Garam, Perisa sintetik rumput laut.",1,unsafe
"(Sianokobalamin), penguat rasa dinatrium ribonukleotida, ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT (307b))), 14%), Jagung (43%), Diproduksi menggunakan peralatan yang juga memproses serealia, mengandung Antioksidan Askorbil Patmitat, Bubuk porang berkualitas (48%).",0,safe
"DAN PENGATURE ASAM SITRAT, Jagung, 42090)), bumbu (terdiri dari gula, Pati, (GLUKONO DELTA LAKTON DAN NATRIUM HIDROGEN KARBONAT), Perisa Sintetik (Teh Hijau, perisa paprika natural.",0,safe
"09%), cokelat leleh, Bubuk Karamel (0, PENGEMBANG (NATRIUM HIDROGEN KARBONAT (500(ii))), nisin), alami santan, tapioka.",0,safe
"Tepung Gandum, Keju Chedar (10%), Minyak Nabati, Keju Bubuk, Gula, Keju Pecorino, Garam, Kecap Inggris (Mengandung alkohol 0.001%) Barley), Pati Gandum, Ekstrak Ragi, Ekstrak Malt, Ragi, Tepung Gandum Hitam, Padatan Susu, Rempah, Ekstrak Protein Nabati, Perisa Alami, Pengembang Amonium Hidrogen Karbonat, Pengemulsi Lesitin Kedelai. Mengandung alergen, lihat daftar bahan yang dicetak tebal. Mungkin mengandung Telur, Kacang Pohon dan Kacang Tanah.",1,unsafe
"Tepung terigu, Gula (mengandung pengawet sulfit), Margarin (14%) (mengandung antioksidan (BHA, askorbil palmitat, tokoferol
asam askorbat), pewarna alami Beta-karoten CI No. 40800), Telur, Keju (6%) (mengandung pengawet kalium sorbat dan nisin), Susu (2%), Ragi (mengandung antioksidan asam askorbat), Garam.
Mengandung alergen, lihat daftar bahan yang dicetak tebal.",1,unsafe
"Perisa Sintetik Lemon, PENGEMBANG: NATRIUM BIKARBONAT, garam murni (0, PENGEMBANG (NATRIUM HIDROGEN KARBONAT (500(ii)), lihat daftar, Ragi, 9%) (mengandung Antioksidan.",0,safe
"hidrolisat, PENGUAT RASA DINATRIUM INOSINAT dan DINATRIUM GUANILAT, PENGEMBANG (NATRIUM & AMOMUM BIKARBONAT), kenari, bubuk bawang putih dan merah, LIHAT DAFTAR BAHAN YANG DICETAK, Perisa Sintetik Kelapa.",1,unsafe
"Pasta makaroni, Campuran Bumbu Pedas Level 15 (Bubuk cabai, irisan bawang merah goreng, garam, gula halus, penyedap MSG, minyak nabati, serbuk bawang putih, serbuk bawang bombay, dinatrium 5'-inosinat, dinatrium 5'-guanilat, sari ragi), Minyak sayur. Catatan: Mengandung alergen, lihat daftar bahan yang dicetak tebal. Diolah dengan peralatan yang juga memproses: Produk susu, seledri, kacang kedelai, ikan, dan krustasea.",0,safe
"potongan nata de coco (7, daging sapi bubuk, Sirup Glukosa Fruktosa, Perisa Sintetik Stroberi, PERISA SINTETIK(COKELAT, BHT, gula dan sirup jagung fruktosa tinggi, Kakao Massa 4.",0,safe
"pengental hidroksipropil dipati Fosfat, ANTIOKSIDAN TOKOFEROL CAMPUPAN PEKAT, Lakotsa, Sirup Glukosa.",0,safe
"Pati Kentang (72.23%), Minyak Nabati, Bumbu Original (Mengandung Penguat Rasa Mononatrium Glutamat), Garam.
Saus Sambal: Air, Gula, Cabe (8.19%), Bawang Putih, Garam, Pati Modifikasi, Penguat Rasa Mononatrium Glutamat, Pengawet Natrium Benzoat, Pewarna Makanan (Tartrazin CI. 19140, Kuning FCF CI. 15985).",1,unsafe
"lihat daftar bahan tebal, 63%), minyak jagung murni, susu bubuk, lemak cokelat, Ekstrak Stroberi.",1,unsafe
"gluten, Antioksidan Askorbil Palmitat dan Tokoferol, serbuk bawang putih dan bombay, Antioksidan Tokoferol), Perisa Sintetik (Krim).",1,unsafe
"jahe, LAKTOSA, Buah Stroberi Bubuk 0, hazelnut, Madu (3%), Pala Bubuk, serbuk jagung pilihan.",1,unsafe
"Kentang segar, minyak sawit (mengandung antioksidan tokoferol), pemanis dekstrosa",0,safe
"Bumbu Rasa Seledri, Bumbu Rasa Bawang Bombay, Laktosa, pewarna makanan karamel IV alami, bumbu bubuk (mengandung kecap asin, Ekstrak kelapa (50%).",0,safe
"90%), bahan pengembang (amonium bikarbonat dan natrium bikarbonat), Tomat Bubuk, PENGATUR KEASAMAN ASAM TARTRAT.",0,safe
"Oat (5, bawang merah kering, tepung mocaf (1, minyak goreng sawit, Perlakuan Tepung (Natrium Stearoil-2-Laktilat), Lemak Reroti (mengandung Antioksidan Askorbil Palmitat & Tokoferol) (19%), potongan daun bawang, 2%).",0,safe
"Bifidobacterium, tepung terigu, Bebas pengawet dan pemanis buatan, Perisa Sintetik Rempah - Rempah, Pati Termodifikasi Asam, Tepung Kelapa.",1,unsafe
"lihat, Semolina Jagung, pewarna buatan (tartrazin CI 19140, gluten, Bumbu Frankfurter.",1,unsafe
"Ikan sarden berkualitas (51%), saus tomat murni (45%), gula kristal, garam, bawang putih halus (0,7%), potongan bawang merah",0,safe
"emulsifier nabati, Gula Halus, beras olahan, Pengemulsi, VITAMIN Bl, cabai bubuk, Penguat Rasa Dinatrium Inosinat [E531] dan Guaniiat [E627], Pemanis Alami Glikosida Steviol).",0,safe
"Singkong kering pilihan, daun jeruk wangi, garam laut, cabai giling, minyak kelapa sawit, rempah-rempah pilihan, bawang putih bubuk.",0,safe
"Kentang (55%), Minyak Kelapa Sawit (mengandung Antioksidan TBHQ), Bumbu Rasa Rumput Laut Panggang
(mengandung Gula, Garam, Bubuk Kecap, Perisa Sintetik, Penguat Rasa (mengandung Mononatrium Glutamat, Dinatrium Inosinat dan Dinatrium Guanilat), Rumput Laut (0,64%),
Hidrolisat Protein Kedelai (mengandung Pewarna Alami Karamel III Amonia Proses), dan Bubuk Ikan)
Mengandung alergen, lihat daftar bahan yang dicetak tebal.
Diproduksi menggunakan peralatan yang juga memproses serealia,Telur, Susu, Kacang Pohon, Sulfit, dan Krustasea.",1,unsafe
"Bahan Penolong (Enzim Protease, tepung gandum, Perisa Sintetik Ayam Goreng Perisa Sintetik Ayam, Rempah (Bawang Merah Bubuk.",1,unsafe
"kaldu sayuran, Gula (mengandung, bumbu rempah, Bumbu Rasa Ayam, Krispi Beras Cokelat (29, Pewarna Alami Merah Bit, 06%), Pewarna Makanan (Tartrazin CI.",0,safe
"penguat tasa dinatrium inosinat dan guanilat) dan vitamin (A, konsentrat sari buah persik (1%), REMAHAN BISKUIT (MENGANDUNG PERISA SINTETIK (COKELAT), air matang, DAN EKSTRAK RAGI, Lada hitam bubuk, Singkong ungu pilihan.",0,safe
"002%), BUBUK COKLAT (4, 92%), rempah-rempah pilihan, pengatur keasaman, beras panggang, penguat rasa (dinatrium 5'-guanilat [E627] & dinatrium 5'-Inosinat [E631]), Bubuk porang (48%).",0,safe
"Gula Icing (16, campuran rasa soto (mengandung hidrolisat protein nabati, PENGAWET (KALIUM SORBAT DAN NATRIUM PROPIONAT), Penguat Rasa (Mononatrium Glutamat).",0,safe
"minyak zaitun (4%), 8 %, sirup jagung, glukosa murni, Kakao Bubuk (11%), Madu (3%).",0,safe
"Mi bihun: Pati jagung, madu pilihan (0, Kakao Massa (0, 97%).",0,safe
"penguat rasa (MSG, Penstabil Kalium Fosfat, Dekstrosa, RUMPUT LAUT (0, Perlakuan Tepung (Pati Jagung, Bubuk porang berkualitas (48%), Bumbu Rasa Rumput Laut Panggang, Lemak Nabati (mengandung Antioksidan Tokoferol Campuran Pekat).",0,safe
"Perisa Vanila, Perguat Rasa (Mononatrium Glutarnat, Daging Ayam (37, penguat rasa dinatrium ribonukleotida.",0,safe
"TEPUNG TERIGU, GULA, MINYAK NABATI (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT (307))), SUSU BUBUK, LAKTOSA, PENGENTAL (DIPATI FOSFAT (1412)), INULIN, LEMAK REROTI (MENGANDUNG ANTIOKSIDAN TOKOFEROL CAMPURAN PEKAT (307b))), TEPUNG GANDUM UTUH, EKSTRAK MALT, BUBUK SARI BUAH YUZU (0,4%), PERISA SINTETIK (YUZU (MENGANDUNG ANTIOKSIDAN (DL-ALPHA TOKOFEROL (307c))), MENTEGA (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT (307b))), SUSU), PENGATUR KEASAMAN (ASAM SITRAT (330), ASAM MALAT (296)), GARAM, PENGEMULSI (LESITIN KEDELAI (322(i))), PENGEMBANG (NATRIUM HIDROGEN KARBONAT (500(ii)), RAGI, PEWARNA ALAMI (BETAKAROTEN (CI.75130)).
MENGANDUNG ALERGEN, LIHAT DAFTAR BAHAN YANG DICETAK TEBAL.
MUNGKIN MENGANDUNG GANDUM, SUSU, KEDELAI, BARLEY, RYE DAN OAT.
DIPRODUKSI MENGGUNAKAN PERALATAN YANG JUGA MEMPROSES ALMOND.",1,unsafe
"38%, (Riboflavin), lesitin kedelai, sirup agave, Minyak Triglsenda, Perisa sintetik rumput laut, Pengemulsi (Dinatrium Difosfat).",1,unsafe
"serat pangan larut, Alga laut (47%), Tepung olahan jagung (65, 67%), mentega, Vitamin A, zat pengemulsi nabati.",1,unsafe
"arkorbil palmitat) pewarna alami Beta-Karoten (sayuran) CI, Kecap Inggris (Mengandung alkohol 0, Krim pasteurisasi, Pelapis Perisa Sintetik, Singkong pilihan (64, cabai rawit pedas (1%).",0,safe
"GARAM GURIH, arkorbil palmitat) pewarna alami Beta-Karoten (sayuran) CI, lesitin kedelai, PENGENTAL PATI ASETAT.",1,unsafe
"bawang putih segar, Agar bubuk, polidekstrosa, Minyak Goreng, Tepung beras (91%), kedelai, VITAMIN B2.",1,unsafe
"Rumput Laut, Gula, Rempah, Hidrolisat Protein Nabati, Kecap Fermentasi, Garam, Penguat Rasa (Natrium Inosinat, Natrium Gaunilat)",1,unsafe
"Kakao Bubuk 3, biji wijen, Semolina Jagung 36%), tepung singkong.",1,unsafe
"Hidrolisat Protein Nabati, almond, perisa buatan cocopandan, Perisa Sintetik dan Alami (mengandung Penguat Rasa (Mononatrium Glutamat.",1,unsafe
"Pisang Raja, Gula Pasir, Terigu, Minyak Nabati.",1,unsafe
"telur, Jahe bubuk, bubuk ekstrak jamur shitake, gula pasir berkualitas, Gelatin Sapi.",1,unsafe
"99%), Protein Nabati (KedeIai), gluten, coklat cair gelap, perisa alami paprika oleoresin, dan garam, ESTER POLIGLISEROL ASAM RISINOLEAT TERINTERESTERIFIKASI).",1,unsafe
"Tepung Gandum, Gula, Lemak Nabati, Lemak Kakao, Susu Skim Bubuk, Kakao Massa (3,6%), Whey, Mentega (mengandung susu), Kuning Telur Bubuk, Pengemulsi Lesitin Kedelai, Garam, Susu Bubuk (0,3%), Laktosa, Pengembang Natrium Hidrogen Karbonat, Rempah, Perisa Alami Susu.",1,unsafe
"Ammonium Bikarbonat), kepiting, B12), Krimer Nabati Bubuk, (Sianokobalamin), rapeseed).",1,unsafe
"Tenggiri segar giling, pati sagu murni, garam alami, minyak nabati sehat, bubuk cabai merah pedas, bawang merah kering",0,safe
"Tuna segar pilihan (70%), air minum berkualitas, kaldu sayuran alami, garam murni (0,7%), mononatrium glutamat untuk memperkaya cita rasa",0,safe
"Alga laut (47%), Penstabil (Gelatin sapi), BUBUK SARI BUAH YUZU (0, cokelat leleh, susu bubuk, gula halus, Cokelat (16%).",1,unsafe
"Singkong ungu premium, Bubuk porang berkualitas (48%), Antioksidan Askorbil Palmitat, Pengembang [Natrium Bikarbonat (E500(ii), lihat daftar bahan yang di cetak tebal, ikan, Campuran Bumbu Pedas Level 15 (Bubuk cabai.",1,unsafe
"Tepung Terigu, Lemak Nabati ( mengandung Antioksidan Tokoferol ), Gula, Pengembang (Amonium Hidrogen Karbonat dan Natrium Hidrogen Karbonat ), Daun Bawang ( 1,25 % ), Wortel ( 1,25 % ), Pati Jagung, Tomat ( 0,77 % ), Paprika (0,77 % ), Garam, Brokoli ( 0,38 % ), Kubis ( 0,38 % ), Sirup Glukosa, Malt Ekstrak, Penguat Rasa Mononatrium Glutamat ( MSG ).",1,unsafe
"Niasin, hazelnut, Maltodekstrin], kacang Tanah, KAKAO MASSA, laktosa.",1,unsafe
"Mi bihun: Pati jagung, beras olahan, pati singkong, zat pengemulsi nabati, bahan pengental alami, penstabil fosfat. Bumbu: Garam, gula, perisa soto (dengan hidrolisat protein nabati, antioksidan tokoferol), penguat rasa (MSG, dinatrium inosinat dan guanilat), serbuk ayam, bubuk bawang putih dan merah, potongan daun bawang kering, bubuk merica, seledri kering. Minyak berbumbu: Minyak nabati, bumbu rempah, antioksidan TBHQ. Serbuk cabai",0,safe
"beras goreng, Selongsong Sosis, Pengembang (amonium hidrogen karbonat dan natrium karbonat), Karagenan, 28%), GOM XANTHAN, Kakao Massa 4.",0,safe
"Udang segar, pati sagu, garam, minyak nabati murni",0,safe
"DEKSTROSA MONOHIDRAT, Enzim Papain), Biru Berlian FCF CI No, Bumbu Original (Mengandung Penguat Rasa Mononatrium Glutamat), 99%), Kecap Inggris (Mengandung alkohol 0, minyak jagung murni.",0,safe
"Kakao Bubuk 0, Serpihan Kentang 60%, Kultur (L, bawang putih tumbuk, Pengatur Keasaman Asam Malat, dan ibu menyusui, kacang almond.",1,unsafe
"malt, beras panggang, Kultur (L, Mengandung, lemak cokelat murni, Blackurrant.",1,unsafe
"Daun teh hijau premium, beras panggang pilihan",0,safe
"kacang almond, DEKSTROSA MONOHIORAT, Bebas pengawet dan pemanis buatan, konsentrat jus stroberi (8%), 40800 (mengandung antioksidan dl-alfa Tokoferol).",1,unsafe
"Potongan singkong (64,92%), serbuk jagung, tepung pati jagung, minyak kelapa sawit, air minum, emulsifier",0,safe
"Kismis (9%), Lemak Reroti Nabati, malt, penguat rasa mononatrium L-glutamat, natrium benzoat sebagai pengawet.",1,unsafe
"TELUR, TEPUNG TERIGU, GULA, MINYAK SAYUR, LEMAK NABATI, SIRUP ISOMALTO OLIGOSAKARIDA, SIRUP MALTOSA, SIRUP FRUKTOSA, SUSU BUBUK (l .132%), BUBUK KUNING TELUR, MALTODEKSTRIN, PENGEMULSI NABATI (MONO DAN DIGLISERIDA ASAM LEMAK,
LESITIN KEDELAI, ESTER POLIGLISEROL ASAM RISINOLEAT TERINTERESTERIFIKASI), PENSTABIL (KALSIUM KARBONAT, GOM XANTHAN, HIDROKSIPROPIL
DIPATI FOSTFAT), GARAM, PERISA SINTETIK (VANILLA DAN CUSTARD), PENGAWET (KALIUM SORBAT DAN NATRIUM PROPIONAT), PENGEMBANG
(GLUKONO DELTA LAKTON DAN NATRIUM HIDROGEN KARBONAT), PENGATUR KEASAMAN ASAM TARTRAT, PEWARNA BETA-KAROTEN CI.NO.75130.
MENGANDUNG SUSU, GANDUM, TELUR DAN BAHAN KEDELAI",1,unsafe
"Beras (56,16%), Jagung (18,25%), Dekstrosa, Minyak Kelapa, Gula, Kecap Bubuk (1.97 %), Whey Bubuk (1.97%), Telur Bubuk (1.52%), Penguat Rasa
Mononatrium Glutamat (MSG), Garam.",1,unsafe
"20285, Penguat Rasa Mononatrium Glutamat [E621], minyak nabati (mengandung antioksidan tokoferol campuran pekat [E307b]), Lemak Kakao), Cokelat Compound Hitam Chips (16%, Penguat Rasa (Mononatrium Glutamat E621.",0,safe
"perisa cocopandan sintetik, pengembang natrium hidrogen karbonat, pengatur pH (asam sitrat), bubuk keturbar (0, garam murni (1%), Krispi Beras Cokelat (29, beras kering, BUMBU: Daging ayam (15%).",0,safe
"bawang putih segar (0, Tenggiri segar giling, hazelnut, cabai merah giling, Kalsium Karbonat).",1,unsafe
"gandum, 75810), bumbu rempah, Kubis ( 0, Penstabil Nabati.",1,unsafe
"TBHQ), Pasta Kakao (1, Kacang Tanah (45, Ubi kayu (63, tepung maizena berkualitas, jahe.",0,safe
"PEMANIS BUATAN ASPARTAM)), bumbu rempah, Ubi kayu berkualitas (63, PENSTABIL (PATI OKSIDASI, Kalsium Karbonat, BUMBU KOYA: KERUPUK, PENGATUR KEASAMAN, 15985).",0,safe
"Penguat Rasa (Mononatrium Glutamat dan Dinatrium Ribonukleotida), Ekstrak Bawang Putih, Kacang Pohon, Pasta makaroni, Pengganti Lemak Kakao.",0,safe
"Kakao Bubuk 4%, Aditif makanan bersumber dari tumbuhan dan sintetis, garam beryodium, Bumbu Rasa Balado (3.",0,safe
"Tepung dari umbi porang (48%), Cokelat Compound Putih Rasa Tiramisu (31, krimer tumbuhan, Biji bunga Matahari (88, 75300, cabai rawit, gula dan sirup jagung fruktosa tinggi.",0,safe
"Jagung giling, minyak nabati, garam laut (1%)",0,safe
"bawang putih segar (0, perisa cocopandan sintetik, Pengembang Natrium Hidrogen karbonat, 78% (Mengandung bawang putih (39%), Alpukat (1.",0,safe
"kenari, PENGEMBANG (NATRIUM HIDROGEN KARBONAT (500(ii))), pewarna alami beta-karoten (sayuran) CI 75130), (mengandung Antioksidan Askorbil, Bumbu (Mengandung Penguat Rasa Dinatrium Inosinat.",1,unsafe
"75130 (160a(ii), PATI JAGUNG, dan B12), Lobak kering.",0,safe
"Singkong terbaik (63, Air minum, tepung gandum, minyak sawit (mengandung antioksidan tokoferol).",1,unsafe
"crustacea, Kuning FCF CI, Asam Folat), Merah Bit.",1,unsafe
"dinatrium guanilat dan dinatrium inosinat), SELAI CERY 1% (MENGANDUNG PEWARNA ALAMI ANTOSIANIN DAN PENGAWET KALIUM SORBAT), PREMIKS VITAMIN DAN MINERAL(ZAT BESI, pengental (gom lokus, SAOS CABE: Air, Oat.",0,safe
"19140 (102), Sirup Gula Invert, persik, antioksidan asam askorbat, lihat komposisi yang dicetak tebal, bubuk ayam, KAKAO MASSA, 21%).",0,safe
"minyak nabati berkualitas, Bumbu Pedas Tingkat 15 (Cabai bubuk, cabai bubuk, bumbu rempah, perisa sintetik vanilla, bubuk coklat premium.",0,safe
"Gula Invert, Pengembang (Arnonium Bikarbonat, Bawang Putih Bubuk 0, KAKAO MASSA, Pemanis Alami Maltitol, Hidrolisat Protein Nabati).",0,safe
"Natrium Karbonat), telur bubuk, arkorbil palmitat) pewarna alami Beta-Karoten (sayuran) CI, 242%), Bumbu Pedas Ekstrim Level 15 (Serbuk cabai, lihat bahan bercetak tebal, Pengembang Natrium Hidrogen Karbonat).",1,unsafe
"aroma jeruk mandarin buatan, buah campuran: (lidah buaya (10%), Minyak Rendang: Minyak nabati, 5% (Mengandung Bawang Putih Bubuk 1, ikan, perisa sintetik (anggur.",1,unsafe
"penstabil (nabati dan fosfat), Singkong ungu terpilih, dinatrium 5'-guanilat, Penguat rasa Dinatrium 5'-ribonukleotida.",0,safe
"susu, disarankan tidak dikonsunsi oleh anak di bawah 5 (lima) tahun, dinatrium 5'-inosinat, PENGUAT RASA (MONONATRIUM GLUTAMAT DAN, Pewarna Sintetik Ponceau 4R CI 16255 dan Kuning FCF CI 15985).",1,unsafe
"garam murni, gandum, potongan bawang bombay, GARAM, irisan tipis bawang merah, kalsium laktat), Pengental Gom Xanthan.",1,unsafe
"Kacang Pohon dan Kacang Tanah, Bebas dari pemanis buatan, kaldu sayuran alami, Merah Bit)), Pati (Jagung, pengawet asam sorbat.",0,safe
"242%), Potongan kentang, kacang tanah, Penguat Rasa (Mononatrium Glutamat), Acar sawi, Bumbu: Gula, telur.",1,unsafe
"Pasta makaroni, lihat daftar bahan yang, dan Pengatur Keasaman (Asam Sitrat), Sayuran 38% (Kubis, KECAP MANIS : Gula, Laktosa, minyak nabati murni.",0,safe
"penyedap rasa (mononatrium glutamat, lihat daftar bahan, rempah pilihan, Pengemulsi nabati, sirup tinggi fruktosa, kerang.",0,safe
"udang, Cokelat Compound Hitam Chips (16%, LEMAK REROTI (MENGANDUNG ANTIOKSIDAN(TOKOFEROL CAMPURAN PEKAT(307b))), Singkong pilihan (63.",1,unsafe
"dinatrium guanilat dan inosinat), 18% (Mengandung Penguat Rasa (Mononatrium Glutamat, minyak sawit olein, tepung dari biji jagung, Puree Mangga (10%), wijen, SAOS CABE: Air.",1,unsafe
"GOM XANTHAN, Mineral Zat Besi dan Seng), teri, KACANG HAZEL 28, Garam Bumbu (Mengandung Penguat, 75130)), 40800 (mengandung antioksidan dl-alfa Tokoferol).",1,unsafe
"Perisa Sintetik (mengandung Pewarna Alami Karamel l), Pengatur Keasaman (Kalium Karbonat, MINYAK : Minyak nabati dan bawang merah, lesitin kedelai, gula putih murni, Dinatrium 5'-inosinate.",1,unsafe
"Tepung Terigu, Minyak Nabati (Kelapa Sawit, Rapa Terhidrogenasi), Mentega (2.395%), Garam, Pengembang (Natrium Bikarbonat), Ekstrak Malt (Barley), Tepung Malt (Barley), Ragi, Miso Bubuk (Kacang Kedelai, Garam), Perlakuan Tepung (Pati Jagung, Amonium Klorida, Kalsium Karbonat). Mengandung alergen, lihat daftar bahan yang dicetak tebal.",1,unsafe
"bubuk jagung, pemanis dekstrosa, Kakao, Pewarna Sintetik (Tartrazin CI No 19140, 005%), Perisa Buah-Buahan, sari asam jawa (0, DAUN BAWANG KERING.",0,safe
"Kakao Massa, DEKSTROSA MONOHIORAT, kedelai, Perisa sintetik (Vanila, Kakao (3%).",1,unsafe
"Pewarna Alami (Karamel I Plain, Pengembang (Amonium Hidrogen Karbonat dan Natrium Hidrogen Karbonat ), PENGUAT RASA (MONONATRIUM L-GLUTAMAT, 75130), Dinatrium 5'-inosinate, maltodekstrin.",0,safe
"Bumbu: Garam, beras goreng crispy, Pati tapioka, Madu (3%), Pemanis Alami Glikosida Steviol, 40800 (MENGANDUNG ANTIOKSIDAN DL-ALFA TOKOFEROL), cumi-cumi.",0,safe
"Kurkumin CI, Ekstrak Anato CI, Pengemulsi, Maltodekstrin, gluten.",1,unsafe
"Makaroni kering, saus tomat murni (45%), Pengatur Keasaman Asam Asetat, gandum, Kakao Bubuk 3.",1,unsafe
"Makaroni kering, Bumbu Pedas Level 15 (Serbuk cabai, bawang merah goreng, garam, gula kastor, MSG, minyak nabati, bubuk bawang putih, bubuk bawang bombay, dinatrium 5'-inosinat, dinatrium 5'-guanilat, ekstrak ragi), Minyak tumbuhan. Peringatan: Berisi alergen, perhatikan bahan yang dicetak tebal. Diproduksi menggunakan peralatan yang juga memproses: Susu, seledri, kacang kedelai, ikan, dan krustasea.",0,safe
"Tepung terigu (44%), minyak sawit, gula pasir, pati dari jagung, bubuk keju (3,3%), susu bubuk, bahan pengembang (amonium bikarbonat dan natrium bikarbonat), sirup fruktosa, penstabil monokalsium fosfat, garam dapur, pati singkong, pengemulsi lesitin kedelai, tepung yang diolah (enzim protease dan amilase). Peringatan: Mengandung alergen, perhatikan bahan bercetak tebal.",0,safe
